timestamp,station_id,station_name,ward,rainfall_mm_per_hr,rainfall_category,humidity_pct,atmospheric_pressure_hpa
2023-06-15 04:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1004.0
2023-06-15 04:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,84,1002.8
2023-06-15 04:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,83,1006.1
2023-06-15 04:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,85,1005.2
2023-06-15 04:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,83,1006.7
2023-06-15 04:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,85,1005.9
2023-06-15 04:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1004.6
2023-06-15 04:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,84,1003.8
2023-06-15 05:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,84,1004.6
2023-06-15 05:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,83,1006.5
2023-06-15 05:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,83,1005.4
2023-06-15 05:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1005.2
2023-06-15 05:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,86,1004.8
2023-06-15 05:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,83,1003.4
2023-06-15 05:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,83,1002.6
2023-06-15 05:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,85,1004.8
2023-06-15 06:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,83,1006.4
2023-06-15 06:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1004.5
2023-06-15 06:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,84,1004.0
2023-06-15 06:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,86,1005.3
2023-06-15 06:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,83,1005.7
2023-06-15 06:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,84,1003.2
2023-06-15 06:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,86,1007.2
2023-06-15 06:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,82,1005.8
2023-06-15 07:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,84,1006.4
2023-06-15 07:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,85,1004.6
2023-06-15 07:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,84,1004.1
2023-06-15 07:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1007.9
2023-06-15 07:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,86,1005.4
2023-06-15 07:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,84,1005.3
2023-06-15 07:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,82,1004.2
2023-06-15 07:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,84,1005.5
2023-06-15 08:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1004.3
2023-06-15 08:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1005.2
2023-06-15 08:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,83,1003.5
2023-06-15 08:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1003.8
2023-06-15 08:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,84,1004.3
2023-06-15 08:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,86,1005.0
2023-06-15 08:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,86,1005.9
2023-06-15 08:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,83,1004.4
2023-06-15 09:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1002.5
2023-06-15 09:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,85,1006.7
2023-06-15 09:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,86,1006.7
2023-06-15 09:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1005.3
2023-06-15 09:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,82,1005.2
2023-06-15 09:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,84,1005.2
2023-06-15 09:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,82,1003.5
2023-06-15 09:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,86,1005.0
2023-06-15 10:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1006.6
2023-06-15 10:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,84,1005.3
2023-06-15 10:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1005.9
2023-06-15 10:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,83,1007.2
2023-06-15 10:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,85,1005.2
2023-06-15 10:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,84,1004.7
2023-06-15 10:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,86,1007.0
2023-06-15 10:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,83,1003.2
2023-06-15 11:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1004.2
2023-06-15 11:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,82,1004.9
2023-06-15 11:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1005.2
2023-06-15 11:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,85,1005.5
2023-06-15 11:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,85,1006.9
2023-06-15 11:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,82,1006.7
2023-06-15 11:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1004.5
2023-06-15 11:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,82,1003.5
2023-06-15 12:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1004.6
2023-06-15 12:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,83,1004.8
2023-06-15 12:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,86,1004.6
2023-06-15 12:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,85,1004.9
2023-06-15 12:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,84,1006.8
2023-06-15 12:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,86,1006.4
2023-06-15 12:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1004.5
2023-06-15 12:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,83,1004.0
2023-06-15 13:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,83,1005.8
2023-06-15 13:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1004.3
2023-06-15 13:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1005.7
2023-06-15 13:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,83,1005.9
2023-06-15 13:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,83,1004.6
2023-06-15 13:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,86,1004.8
2023-06-15 13:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,84,1005.6
2023-06-15 13:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,85,1006.0
2023-06-15 14:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1006.2
2023-06-15 14:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,85,1005.3
2023-06-15 14:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,83,1005.4
2023-06-15 14:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,86,1006.8
2023-06-15 14:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,84,1005.8
2023-06-15 14:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,83,1004.6
2023-06-15 14:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,83,1002.1
2023-06-15 14:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,83,1006.2
2023-06-15 15:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,82,1005.2
2023-06-15 15:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,85,1003.9
2023-06-15 15:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,83,1006.7
2023-06-15 15:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1004.7
2023-06-15 15:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,83,1005.3
2023-06-15 15:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,85,1004.4
2023-06-15 15:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,82,1004.8
2023-06-15 15:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,83,1002.5
2023-06-15 16:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1007.3
2023-06-15 16:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,85,1006.7
2023-06-15 16:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,84,1004.7
2023-06-15 16:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1005.4
2023-06-15 16:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,82,1006.0
2023-06-15 16:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,84,1006.5
2023-06-15 16:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,84,1004.6
2023-06-15 16:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,84,1004.9
2023-06-15 17:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1003.4
2023-06-15 17:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,84,1004.3
2023-06-15 17:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1006.3
2023-06-15 17:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,86,1003.9
2023-06-15 17:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,84,1005.3
2023-06-15 17:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,86,1003.9
2023-06-15 17:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1006.4
2023-06-15 17:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,83,1007.3
2023-06-15 18:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1007.3
2023-06-15 18:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,83,1005.3
2023-06-15 18:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,85,1005.6
2023-06-15 18:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,83,1004.2
2023-06-15 18:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,85,1005.9
2023-06-15 18:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,82,1004.0
2023-06-15 18:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1004.3
2023-06-15 18:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,86,1006.7
2023-06-15 19:00:00,AWS_SCZ_01,Santacruz AWS,H/E,2.4,Light,97,1004.2
2023-06-15 19:00:00,AWS_CLB_02,Colaba AWS,A,2.63,Light,95,1005.4
2023-06-15 19:00:00,AWS_KRL_03,Kurla AWS,L,2.14,Light,94,1004.5
2023-06-15 19:00:00,AWS_CHM_04,Chembur AWS,M/W,3.16,Light,98,1006.3
2023-06-15 19:00:00,AWS_AND_05,Andheri West AWS,K/W,2.2,Light,98,1005.9
2023-06-15 19:00:00,AWS_DDR_06,Dadar AWS,G/N,2.61,Light,98,1006.3
2023-06-15 19:00:00,AWS_BVI_07,Borivali AWS,R/C,2.8,Light,98,1004.7
2023-06-15 19:00:00,AWS_WRL_08,Worli AWS,G/S,1.87,Light,98,1006.4
2023-06-15 20:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1005.8
2023-06-15 20:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,83,1003.8
2023-06-15 20:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1005.2
2023-06-15 20:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,86,1005.2
2023-06-15 20:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,85,1004.7
2023-06-15 20:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,85,1004.9
2023-06-15 20:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,84,1005.6
2023-06-15 20:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,84,1005.8
2023-06-15 21:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1007.8
2023-06-15 21:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,85,1004.3
2023-06-15 21:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,85,1006.0
2023-06-15 21:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,86,1003.2
2023-06-15 21:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,82,1004.8
2023-06-15 21:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,85,1004.8
2023-06-15 21:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1004.9
2023-06-15 21:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,85,1006.3
2023-06-15 22:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,83,1006.1
2023-06-15 22:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1002.7
2023-06-15 22:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,84,1005.1
2023-06-15 22:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,85,1005.7
2023-06-15 22:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,83,1004.6
2023-06-15 22:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,85,1002.7
2023-06-15 22:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,86,1007.5
2023-06-15 22:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,86,1003.9
2023-06-15 23:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1005.3
2023-06-15 23:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,85,1004.7
2023-06-15 23:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,85,1005.3
2023-06-15 23:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1005.3
2023-06-15 23:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,85,1004.5
2023-06-15 23:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,86,1005.0
2023-06-15 23:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,83,1005.4
2023-06-15 23:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,84,1005.8
2023-06-16 00:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,84,1003.7
2023-06-16 00:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1005.9
2023-06-16 00:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,84,1006.1
2023-06-16 00:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,82,1003.1
2023-06-16 00:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,84,1003.5
2023-06-16 00:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,84,1002.4
2023-06-16 00:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,84,1004.1
2023-06-16 00:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,84,1003.7
2023-06-16 01:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1005.9
2023-06-16 01:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1004.2
2023-06-16 01:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1006.0
2023-06-16 01:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,86,1006.9
2023-06-16 01:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,82,1006.7
2023-06-16 01:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,84,1006.3
2023-06-16 01:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1003.7
2023-06-16 01:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,86,1004.3
2023-06-16 02:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1004.5
2023-06-16 02:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1005.9
2023-06-16 02:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,85,1005.0
2023-06-16 02:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,83,1007.3
2023-06-16 02:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,85,1004.4
2023-06-16 02:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,85,1003.6
2023-06-16 02:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1005.8
2023-06-16 02:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,86,1005.6
2023-06-16 03:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,84,1002.2
2023-06-16 03:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,82,1003.5
2023-06-16 03:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,83,1004.4
2023-06-16 03:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1005.1
2023-06-16 03:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,82,1005.5
2023-06-16 03:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,82,1004.1
2023-06-16 03:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1004.7
2023-06-16 03:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,83,1004.6
2023-06-16 04:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1001.6
2023-06-16 04:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1006.6
2023-06-16 04:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,83,1005.3
2023-06-16 04:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,82,1004.1
2023-06-16 04:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,84,1005.7
2023-06-16 04:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,83,1004.9
2023-06-16 04:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,82,1005.9
2023-06-16 04:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,82,1005.3
2023-06-16 05:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,84,1006.2
2023-06-16 05:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,84,1003.7
2023-06-16 05:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,85,1004.6
2023-06-16 05:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,82,1003.4
2023-06-16 05:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,86,1004.2
2023-06-16 05:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,85,1004.6
2023-06-16 05:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,84,1005.5
2023-06-16 05:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,82,1004.3
2023-06-16 06:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,82,1004.4
2023-06-16 06:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,83,1004.2
2023-06-16 06:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1005.2
2023-06-16 06:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,83,1005.2
2023-06-16 06:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,83,1004.8
2023-06-16 06:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,84,1004.7
2023-06-16 06:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,82,1005.4
2023-06-16 06:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,82,1006.5
2023-06-16 07:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,82,1005.5
2023-06-16 07:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,85,1006.9
2023-06-16 07:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,86,1004.9
2023-06-16 07:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1006.3
2023-06-16 07:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,82,1006.3
2023-06-16 07:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,85,1004.9
2023-06-16 07:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,86,1007.3
2023-06-16 07:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,84,1001.5
2023-06-16 08:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1002.6
2023-06-16 08:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,84,1006.0
2023-06-16 08:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,84,1004.8
2023-06-16 08:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1004.8
2023-06-16 08:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,85,1006.1
2023-06-16 08:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,84,1005.6
2023-06-16 08:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,86,1005.4
2023-06-16 08:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,85,1004.6
2023-06-16 09:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1003.9
2023-06-16 09:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,84,1002.4
2023-06-16 09:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,85,1006.9
2023-06-16 09:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,83,1006.6
2023-06-16 09:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,82,1005.4
2023-06-16 09:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,82,1004.0
2023-06-16 09:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,83,1004.4
2023-06-16 09:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,82,1005.1
2023-06-16 10:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1006.0
2023-06-16 10:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,84,1006.9
2023-06-16 10:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,84,1006.0
2023-06-16 10:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,82,1004.9
2023-06-16 10:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,83,1006.0
2023-06-16 10:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,83,1004.9
2023-06-16 10:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1005.0
2023-06-16 10:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,82,1005.5
2023-06-16 11:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1005.0
2023-06-16 11:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1005.1
2023-06-16 11:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1004.5
2023-06-16 11:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,86,1005.2
2023-06-16 11:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,82,1004.2
2023-06-16 11:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,86,1004.4
2023-06-16 11:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1004.2
2023-06-16 11:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,83,1004.1
2023-06-16 12:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1006.6
2023-06-16 12:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,85,1006.1
2023-06-16 12:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1002.3
2023-06-16 12:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1004.1
2023-06-16 12:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,84,1002.0
2023-06-16 12:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,83,1005.9
2023-06-16 12:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,83,1002.1
2023-06-16 12:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,85,1005.0
2023-06-16 13:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,84,1006.3
2023-06-16 13:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1005.6
2023-06-16 13:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,85,1005.5
2023-06-16 13:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,86,1004.4
2023-06-16 13:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,85,1003.9
2023-06-16 13:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,83,1006.6
2023-06-16 13:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,84,1001.9
2023-06-16 13:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,86,1005.5
2023-06-16 14:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,82,1005.0
2023-06-16 14:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,85,1006.6
2023-06-16 14:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1005.4
2023-06-16 14:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,83,1006.6
2023-06-16 14:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,82,1004.8
2023-06-16 14:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,82,1006.2
2023-06-16 14:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,84,1004.8
2023-06-16 14:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,86,1005.9
2023-06-16 15:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1004.1
2023-06-16 15:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,83,1003.7
2023-06-16 15:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,85,1006.0
2023-06-16 15:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,85,1007.6
2023-06-16 15:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,84,1004.5
2023-06-16 15:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,86,1006.1
2023-06-16 15:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1005.2
2023-06-16 15:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,85,1005.6
2023-06-16 16:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1006.0
2023-06-16 16:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1004.1
2023-06-16 16:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,86,1005.5
2023-06-16 16:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,82,1007.0
