date,station_name,latitude,longitude,precipitation_mm,rain_sum_mm,precipitation_hours,max_temp_c,min_temp_c,max_wind_speed_kmh
2019-04-28,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.8,26.8,27.7
2019-04-29,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.9,26.1,20.9
2019-04-30,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.0,24.1,19.1
2019-05-01,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.5,24.9,17.0
2019-05-02,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.2,24.7,18.0
2019-05-03,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.0,23.1,17.0
2019-05-04,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.9,26.3,18.8
2019-05-05,Colaba_IMD,18.9067,72.8147,0.1,0.1,1.0,31.6,26.3,18.8
2019-05-06,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.1,26.1,21.6
2019-05-07,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.7,25.7,18.4
2019-05-08,Colaba_IMD,18.9067,72.8147,0.2,0.2,2.0,31.8,26.4,20.6
2019-05-09,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.7,26.5,18.4
2019-05-10,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.2,25.0,19.5
2019-05-11,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.9,25.8,21.6
2019-05-12,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.6,26.1,19.9
2019-05-13,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.3,27.0,18.4
2019-05-14,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.1,24.9,18.7
2019-05-15,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.8,25.4,22.2
2019-05-16,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.2,25.0,22.2
2019-05-17,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.3,24.9,24.0
2019-05-18,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.0,25.1,27.8
2019-05-19,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.1,26.0,26.6
2019-05-20,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.0,26.1,26.0
2019-05-21,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.3,25.8,20.3
2019-05-22,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.7,26.9,22.4
2019-05-23,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.8,26.3,21.3
2019-05-24,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.3,26.8,22.6
2019-05-25,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.6,27.8,19.0
2019-05-26,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.6,25.9,17.4
2019-05-27,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.1,27.5,22.4
2019-05-28,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.8,27.0,20.5
2019-05-29,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.6,25.8,20.1
2019-05-30,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.7,27.5,18.7
2019-05-31,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.8,26.6,19.5
2019-06-01,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.2,28.3,18.8
2019-06-02,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.1,27.7,18.8
2019-06-03,Colaba_IMD,18.9067,72.8147,0.2,0.2,2.0,33.0,28.5,20.9
2019-06-04,Colaba_IMD,18.9067,72.8147,0.8,0.8,4.0,33.0,28.4,17.0
2019-06-05,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.9,27.9,22.4
2019-06-06,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.3,28.5,19.5
2019-06-07,Colaba_IMD,18.9067,72.8147,0.3,0.3,3.0,33.4,28.1,20.0
2019-06-08,Colaba_IMD,18.9067,72.8147,0.3,0.3,2.0,33.7,28.8,22.1
2019-06-09,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.1,28.2,18.1
2019-06-10,Colaba_IMD,18.9067,72.8147,5.4,5.4,14.0,32.4,27.9,20.0
2019-06-11,Colaba_IMD,18.9067,72.8147,1.5,1.5,4.0,33.3,27.1,18.5
2019-06-12,Colaba_IMD,18.9067,72.8147,14.8,14.8,20.0,30.6,26.3,37.1
2019-06-13,Colaba_IMD,18.9067,72.8147,11.6,11.6,23.0,29.2,26.1,34.2
2019-06-14,Colaba_IMD,18.9067,72.8147,9.6,9.6,24.0,29.9,25.8,29.5
2019-06-15,Colaba_IMD,18.9067,72.8147,9.8,9.8,20.0,29.3,25.9,31.2
2019-06-16,Colaba_IMD,18.9067,72.8147,5.7,5.7,20.0,29.8,26.3,30.5
2019-06-17,Colaba_IMD,18.9067,72.8147,4.5,4.5,20.0,29.5,26.2,29.6
2019-06-18,Colaba_IMD,18.9067,72.8147,7.5,7.5,24.0,28.9,25.9,29.6
2019-06-19,Colaba_IMD,18.9067,72.8147,9.7,9.7,21.0,29.0,26.0,23.6
2019-06-20,Colaba_IMD,18.9067,72.8147,3.2,3.2,16.0,30.4,26.2,14.7
2019-06-21,Colaba_IMD,18.9067,72.8147,2.1,2.1,8.0,29.7,26.4,14.8
2019-06-22,Colaba_IMD,18.9067,72.8147,2.2,2.2,11.0,30.3,26.7,15.8
2019-06-23,Colaba_IMD,18.9067,72.8147,2.0,2.0,12.0,29.8,26.5,12.1
2019-06-24,Colaba_IMD,18.9067,72.8147,14.0,14.0,19.0,28.7,26.2,12.8
2019-06-25,Colaba_IMD,18.9067,72.8147,4.5,4.5,15.0,30.0,26.1,15.1
2019-06-26,Colaba_IMD,18.9067,72.8147,7.3,7.3,23.0,30.2,26.0,21.7
2019-06-27,Colaba_IMD,18.9067,72.8147,21.3,21.3,23.0,29.0,26.0,18.6
2019-06-28,Colaba_IMD,18.9067,72.8147,83.4,83.4,24.0,28.8,26.1,26.1
2019-06-29,Colaba_IMD,18.9067,72.8147,84.6,84.6,24.0,27.7,25.7,24.2
2019-06-30,Colaba_IMD,18.9067,72.8147,36.9,36.9,24.0,27.2,25.5,17.5
2019-07-01,Colaba_IMD,18.9067,72.8147,29.6,29.6,24.0,27.2,25.2,15.8
2019-07-02,Colaba_IMD,18.9067,72.8147,25.6,25.6,24.0,28.1,25.2,17.9
2019-07-03,Colaba_IMD,18.9067,72.8147,23.1,23.1,24.0,26.9,25.5,18.6
2019-07-04,Colaba_IMD,18.9067,72.8147,21.0,21.0,24.0,27.8,25.8,20.9
2019-07-05,Colaba_IMD,18.9067,72.8147,17.2,17.2,24.0,27.6,25.7,25.1
2019-07-06,Colaba_IMD,18.9067,72.8147,25.3,25.3,24.0,26.7,25.5,26.5
2019-07-07,Colaba_IMD,18.9067,72.8147,19.4,19.4,24.0,27.6,25.7,26.9
2019-07-08,Colaba_IMD,18.9067,72.8147,15.5,15.5,24.0,27.6,25.6,24.4
2019-07-09,Colaba_IMD,18.9067,72.8147,16.3,16.3,24.0,27.5,25.7,28.5
2019-07-10,Colaba_IMD,18.9067,72.8147,35.0,35.0,24.0,27.5,25.5,27.3
2019-07-11,Colaba_IMD,18.9067,72.8147,21.6,21.6,24.0,27.2,25.4,25.7
2019-07-12,Colaba_IMD,18.9067,72.8147,6.4,6.4,24.0,27.3,25.7,25.6
2019-07-13,Colaba_IMD,18.9067,72.8147,5.1,5.1,24.0,27.8,25.4,22.2
2019-07-14,Colaba_IMD,18.9067,72.8147,7.4,7.4,24.0,28.2,25.8,20.1
2019-07-15,Colaba_IMD,18.9067,72.8147,7.0,7.0,24.0,28.5,25.5,21.3
2019-07-16,Colaba_IMD,18.9067,72.8147,6.8,6.8,24.0,27.9,25.4,17.9
2019-07-17,Colaba_IMD,18.9067,72.8147,6.5,6.5,23.0,28.0,25.5,16.1
2019-07-18,Colaba_IMD,18.9067,72.8147,5.6,5.6,19.0,28.6,25.6,15.6
2019-07-19,Colaba_IMD,18.9067,72.8147,3.4,3.4,13.0,29.0,25.4,14.0
2019-07-20,Colaba_IMD,18.9067,72.8147,7.4,7.4,20.0,29.1,25.9,13.9
2019-07-21,Colaba_IMD,18.9067,72.8147,18.1,18.1,21.0,29.1,26.0,13.5
2019-07-22,Colaba_IMD,18.9067,72.8147,4.6,4.6,15.0,29.8,25.8,20.8
2019-07-23,Colaba_IMD,18.9067,72.8147,16.8,16.8,24.0,28.5,25.9,31.9
2019-07-24,Colaba_IMD,18.9067,72.8147,99.1,99.1,24.0,27.7,26.0,27.9
2019-07-25,Colaba_IMD,18.9067,72.8147,24.4,24.4,24.0,27.5,26.1,19.7
2019-07-26,Colaba_IMD,18.9067,72.8147,31.6,31.6,24.0,27.2,25.6,22.8
2019-07-27,Colaba_IMD,18.9067,72.8147,47.8,47.8,24.0,27.6,25.3,27.6
2019-07-28,Colaba_IMD,18.9067,72.8147,15.6,15.6,24.0,27.5,25.7,26.2
2019-07-29,Colaba_IMD,18.9067,72.8147,28.2,28.2,24.0,26.6,25.3,26.0
2019-07-30,Colaba_IMD,18.9067,72.8147,57.3,57.3,24.0,26.5,25.5,30.3
2019-07-31,Colaba_IMD,18.9067,72.8147,30.7,30.7,24.0,27.1,25.6,25.8
2019-08-01,Colaba_IMD,18.9067,72.8147,14.0,14.0,24.0,28.1,26.0,28.1
2019-08-02,Colaba_IMD,18.9067,72.8147,39.0,39.0,24.0,27.9,25.3,31.0
2019-08-03,Colaba_IMD,18.9067,72.8147,107.5,107.5,24.0,26.1,25.5,36.5
2019-08-04,Colaba_IMD,18.9067,72.8147,118.0,118.0,24.0,26.6,25.5,34.3
2019-08-05,Colaba_IMD,18.9067,72.8147,69.4,69.4,24.0,26.3,25.4,29.8
2019-08-06,Colaba_IMD,18.9067,72.8147,48.1,48.1,24.0,26.6,25.5,30.6
2019-08-07,Colaba_IMD,18.9067,72.8147,25.5,25.5,24.0,27.3,25.7,30.5
2019-08-08,Colaba_IMD,18.9067,72.8147,13.6,13.6,23.0,27.5,26.2,33.4
2019-08-09,Colaba_IMD,18.9067,72.8147,9.4,9.4,23.0,28.0,26.0,36.2
2019-08-10,Colaba_IMD,18.9067,72.8147,10.9,10.9,24.0,28.2,26.0,38.3
2019-08-11,Colaba_IMD,18.9067,72.8147,14.0,14.0,24.0,28.2,25.4,32.8
2019-08-12,Colaba_IMD,18.9067,72.8147,6.8,6.8,24.0,28.2,25.2,21.5
2019-08-13,Colaba_IMD,18.9067,72.8147,5.3,5.3,24.0,27.8,25.4,18.7
2019-08-14,Colaba_IMD,18.9067,72.8147,9.2,9.2,24.0,27.6,25.6,17.8
2019-08-15,Colaba_IMD,18.9067,72.8147,12.3,12.3,24.0,27.6,25.1,19.9
2019-08-16,Colaba_IMD,18.9067,72.8147,8.8,8.8,24.0,28.7,25.4,25.8
2019-08-17,Colaba_IMD,18.9067,72.8147,4.7,4.7,22.0,28.5,25.7,21.4
2019-08-18,Colaba_IMD,18.9067,72.8147,4.2,4.2,17.0,28.6,25.5,16.0
2019-08-19,Colaba_IMD,18.9067,72.8147,4.4,4.4,18.0,28.1,25.2,14.4
2019-08-20,Colaba_IMD,18.9067,72.8147,2.5,2.5,12.0,28.4,25.2,14.3
2019-08-21,Colaba_IMD,18.9067,72.8147,6.2,6.2,24.0,27.4,25.6,14.4
2019-08-22,Colaba_IMD,18.9067,72.8147,6.9,6.9,24.0,27.1,25.1,13.4
2019-08-23,Colaba_IMD,18.9067,72.8147,7.6,7.6,20.0,27.4,24.5,14.7
2019-08-24,Colaba_IMD,18.9067,72.8147,7.3,7.3,21.0,27.8,24.5,16.3
2019-08-25,Colaba_IMD,18.9067,72.8147,2.7,2.7,16.0,27.4,24.7,14.8
2019-08-26,Colaba_IMD,18.9067,72.8147,3.9,3.9,23.0,28.1,24.8,19.0
2019-08-27,Colaba_IMD,18.9067,72.8147,6.0,6.0,23.0,27.3,24.9,20.5
2019-08-28,Colaba_IMD,18.9067,72.8147,3.4,3.4,20.0,27.8,24.7,20.3
2019-08-29,Colaba_IMD,18.9067,72.8147,5.2,5.2,24.0,28.2,25.2,20.3
2019-08-30,Colaba_IMD,18.9067,72.8147,17.5,17.5,23.0,28.2,25.4,16.9
2019-08-31,Colaba_IMD,18.9067,72.8147,27.0,27.0,24.0,27.7,25.4,18.1
2019-09-01,Colaba_IMD,18.9067,72.8147,20.1,20.1,23.0,27.5,25.3,20.8
2019-09-02,Colaba_IMD,18.9067,72.8147,17.0,17.0,24.0,28.0,25.3,20.8
2019-09-03,Colaba_IMD,18.9067,72.8147,62.7,62.7,24.0,26.6,25.4,19.4
2019-09-04,Colaba_IMD,18.9067,72.8147,77.3,77.3,24.0,26.5,25.3,22.8
2019-09-05,Colaba_IMD,18.9067,72.8147,49.7,49.7,24.0,27.3,25.4,28.0
2019-09-06,Colaba_IMD,18.9067,72.8147,48.3,48.3,24.0,26.7,25.8,26.2
2019-09-07,Colaba_IMD,18.9067,72.8147,50.9,50.9,24.0,27.6,25.6,24.4
2019-09-08,Colaba_IMD,18.9067,72.8147,34.3,34.3,24.0,27.4,25.7,27.3
2019-09-09,Colaba_IMD,18.9067,72.8147,26.2,26.2,24.0,27.6,25.6,23.6
2019-09-10,Colaba_IMD,18.9067,72.8147,21.3,21.3,24.0,27.7,25.7,22.8
2019-09-11,Colaba_IMD,18.9067,72.8147,8.3,8.3,24.0,27.8,25.1,20.3
2019-09-12,Colaba_IMD,18.9067,72.8147,16.0,16.0,24.0,26.6,25.5,19.5
2019-09-13,Colaba_IMD,18.9067,72.8147,33.2,33.2,24.0,26.8,25.0,19.2
2019-09-14,Colaba_IMD,18.9067,72.8147,18.1,18.1,24.0,27.4,25.1,19.2
2019-09-15,Colaba_IMD,18.9067,72.8147,11.7,11.7,24.0,27.4,25.1,17.4
2019-09-16,Colaba_IMD,18.9067,72.8147,7.6,7.6,24.0,27.3,25.1,16.2
2019-09-17,Colaba_IMD,18.9067,72.8147,3.7,3.7,18.0,28.1,25.8,18.5
2019-09-18,Colaba_IMD,18.9067,72.8147,17.7,17.7,24.0,28.2,25.2,15.9
2019-09-19,Colaba_IMD,18.9067,72.8147,27.6,27.6,20.0,28.3,24.5,15.0
2019-09-20,Colaba_IMD,18.9067,72.8147,2.9,2.9,15.0,28.2,25.1,25.6
2019-09-21,Colaba_IMD,18.9067,72.8147,5.3,5.3,16.0,28.5,25.2,30.2
2019-09-22,Colaba_IMD,18.9067,72.8147,0.2,0.2,2.0,29.0,25.2,25.5
2019-09-23,Colaba_IMD,18.9067,72.8147,0.5,0.5,4.0,29.2,25.1,16.8
2019-09-24,Colaba_IMD,18.9067,72.8147,7.6,7.6,14.0,28.9,24.9,19.6
2019-09-25,Colaba_IMD,18.9067,72.8147,47.9,47.9,19.0,28.7,24.4,14.9
2019-09-26,Colaba_IMD,18.9067,72.8147,20.9,20.9,18.0,29.0,25.2,21.6
2019-09-27,Colaba_IMD,18.9067,72.8147,8.4,8.4,22.0,27.8,24.8,26.4
2019-09-28,Colaba_IMD,18.9067,72.8147,2.9,2.9,16.0,28.6,24.8,24.1
2019-09-29,Colaba_IMD,18.9067,72.8147,0.9,0.9,9.0,29.1,25.2,25.5
2019-09-30,Colaba_IMD,18.9067,72.8147,4.4,4.4,22.0,28.8,25.4,17.5
2019-10-01,Colaba_IMD,18.9067,72.8147,2.6,2.6,18.0,28.8,25.2,13.6
2019-10-02,Colaba_IMD,18.9067,72.8147,0.6,0.6,6.0,29.0,24.8,14.7
2019-10-03,Colaba_IMD,18.9067,72.8147,0.2,0.2,2.0,29.5,24.9,17.1
2019-10-04,Colaba_IMD,18.9067,72.8147,1.3,1.3,6.0,29.6,25.4,11.9
2019-10-05,Colaba_IMD,18.9067,72.8147,1.3,1.3,5.0,30.0,24.4,12.8
2019-10-06,Colaba_IMD,18.9067,72.8147,0.7,0.7,5.0,29.9,24.4,11.6
2019-10-07,Colaba_IMD,18.9067,72.8147,2.7,2.7,7.0,30.0,25.8,14.9
2019-10-08,Colaba_IMD,18.9067,72.8147,7.6,7.6,8.0,30.9,25.2,12.4
2019-10-09,Colaba_IMD,18.9067,72.8147,5.1,5.1,6.0,31.1,26.0,9.9
2019-10-10,Colaba_IMD,18.9067,72.8147,0.8,0.8,5.0,31.4,25.4,11.7
2019-10-11,Colaba_IMD,18.9067,72.8147,7.0,7.0,4.0,31.2,24.8,10.7
2019-10-12,Colaba_IMD,18.9067,72.8147,5.0,5.0,8.0,31.0,25.2,10.2
2019-10-13,Colaba_IMD,18.9067,72.8147,5.2,5.2,6.0,31.4,25.4,12.5
2019-10-14,Colaba_IMD,18.9067,72.8147,0.2,0.2,1.0,33.2,25.7,14.5
2019-10-15,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.3,25.8,17.3
2019-10-16,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.2,24.6,17.8
2019-10-17,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.8,25.3,13.5
2019-10-18,Colaba_IMD,18.9067,72.8147,0.2,0.2,1.0,32.0,25.4,12.8
2019-10-19,Colaba_IMD,18.9067,72.8147,29.3,29.3,23.0,27.2,25.3,9.8
2019-10-20,Colaba_IMD,18.9067,72.8147,30.0,30.0,24.0,26.9,24.9,11.7
2019-10-21,Colaba_IMD,18.9067,72.8147,18.4,18.4,14.0,30.0,24.4,12.8
2019-10-22,Colaba_IMD,18.9067,72.8147,25.8,25.8,18.0,29.0,24.0,12.2
2019-10-23,Colaba_IMD,18.9067,72.8147,56.3,56.3,23.0,26.8,23.7,12.6
2019-10-24,Colaba_IMD,18.9067,72.8147,22.2,22.2,18.0,28.6,24.7,12.3
2019-10-25,Colaba_IMD,18.9067,72.8147,14.4,14.4,14.0,28.1,24.9,24.7
2019-10-26,Colaba_IMD,18.9067,72.8147,19.0,19.0,15.0,27.7,23.9,21.1
2019-10-27,Colaba_IMD,18.9067,72.8147,1.9,1.9,4.0,30.9,23.7,16.3
2019-10-28,Colaba_IMD,18.9067,72.8147,1.2,1.2,2.0,29.4,23.5,12.0
2019-10-29,Colaba_IMD,18.9067,72.8147,2.2,2.2,6.0,30.5,23.6,10.3
2019-10-30,Colaba_IMD,18.9067,72.8147,1.1,1.1,3.0,31.7,25.5,13.9
2019-10-31,Colaba_IMD,18.9067,72.8147,2.7,2.7,5.0,31.6,25.6,16.8
2019-11-01,Colaba_IMD,18.9067,72.8147,6.6,6.6,5.0,31.8,25.4,15.3
2019-11-02,Colaba_IMD,18.9067,72.8147,0.7,0.7,2.0,30.9,24.0,22.8
2019-11-03,Colaba_IMD,18.9067,72.8147,0.4,0.4,3.0,30.0,24.1,11.3
2019-11-04,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.5,23.4,17.5
2019-11-05,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.3,24.9,15.0
2019-11-06,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.5,24.3,15.6
2019-11-07,Colaba_IMD,18.9067,72.8147,2.1,2.1,11.0,28.9,24.9,23.4
2019-11-08,Colaba_IMD,18.9067,72.8147,3.3,3.3,18.0,28.1,24.4,21.3
2019-11-09,Colaba_IMD,18.9067,72.8147,0.9,0.9,7.0,28.3,23.0,12.8
2019-11-10,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,28.7,22.6,15.0
2019-11-11,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.7,23.6,13.0
2019-11-12,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.9,23.1,10.9
2019-11-13,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.1,24.0,13.6
2019-11-14,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.9,24.1,14.3
2019-11-15,Colaba_IMD,18.9067,72.8147,0.1,0.1,1.0,30.9,23.0,11.6
2019-11-16,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.7,24.7,11.5
2019-11-17,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.2,25.7,15.4
2019-11-18,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.0,24.6,18.1
2019-11-19,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.6,23.3,20.9
2019-11-20,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.1,22.7,17.3
2019-11-21,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.3,23.9,13.7
2019-11-22,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.2,25.7,18.6
2019-11-23,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.9,24.3,19.5
2019-11-24,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.6,23.8,16.4
2019-11-25,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.2,23.4,17.8
2019-11-26,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.6,23.0,18.9
2019-11-27,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.9,22.9,16.9
2019-11-28,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.2,24.1,17.3
2019-11-29,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.4,24.8,17.8
2019-11-30,Colaba_IMD,18.9067,72.8147,0.3,0.3,3.0,32.7,24.6,17.6
2019-12-01,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.8,24.8,18.2
2019-12-02,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.7,24.9,13.0
2019-12-03,Colaba_IMD,18.9067,72.8147,0.5,0.5,3.0,32.4,25.1,12.1
2019-12-04,Colaba_IMD,18.9067,72.8147,0.2,0.2,2.0,31.1,25.6,13.6
2019-12-05,Colaba_IMD,18.9067,72.8147,3.0,3.0,10.0,29.9,25.6,15.3
2019-12-06,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.0,25.2,18.2
2019-12-07,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.9,23.9,18.1
2019-12-08,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.5,23.8,15.7
2019-12-09,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.3,22.8,17.4
2019-12-10,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.8,23.8,17.3
2019-12-11,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.2,22.5,15.6
2019-12-12,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.7,23.4,15.3
2019-12-13,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,28.7,22.1,21.8
2019-12-14,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.0,20.4,20.7
2019-12-15,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,28.2,20.9,18.2
2019-12-16,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.8,21.6,18.3
2019-12-17,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.0,22.3,21.6
2019-12-18,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.3,22.4,18.9
2019-12-19,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.3,22.2,17.7
2019-12-20,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.1,21.2,16.5
2019-12-21,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.3,22.6,18.3
2019-12-22,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.9,22.8,12.9
2019-12-23,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.5,23.7,14.4
2019-12-24,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.2,23.2,12.8
2019-12-25,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.0,25.1,20.1
2019-12-26,Colaba_IMD,18.9067,72.8147,3.8,3.8,5.0,29.2,23.8,18.9
2019-12-27,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.7,20.3,17.9
2019-12-28,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.5,22.6,20.7
2019-12-29,Colaba_IMD,18.9067,72.8147,0.1,0.1,1.0,30.1,22.4,18.1
2019-12-30,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,28.1,20.8,20.4
2019-12-31,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,27.3,19.7,19.4
2020-01-01,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,26.2,15.5,14.1
2020-01-02,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,26.5,17.9,15.1
2020-01-03,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,26.2,18.1,22.8
2020-01-04,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,25.9,18.1,22.7
2020-01-05,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.6,18.7,19.8
2020-01-06,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.4,21.5,17.2
2020-01-07,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,28.7,20.1,18.3
2020-01-08,Colaba_IMD,18.9067,72.8147,0.2,0.2,2.0,27.4,21.8,18.8
2020-01-09,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,27.7,19.8,25.3
2020-01-10,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.1,19.9,21.1
2020-01-11,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.0,21.8,16.3
2020-01-12,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.5,21.3,16.5
2020-01-13,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,28.2,21.6,19.7
2020-01-14,Colaba_IMD,18.9067,72.8147,0.2,0.2,2.0,27.3,21.1,23.5
2020-01-15,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,25.4,20.2,23.2
2020-01-16,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,24.6,18.0,23.2
2020-01-17,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,24.6,15.8,25.0
2020-01-18,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,27.1,15.4,17.8
2020-01-19,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,28.5,18.9,18.9
2020-01-20,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.1,18.7,17.1
2020-01-21,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.4,19.6,19.7
2020-01-22,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.5,20.2,19.5
2020-01-23,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.6,21.4,23.7
2020-01-24,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.9,21.2,20.8
2020-01-25,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.8,21.2,21.2
2020-01-26,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.9,20.2,15.8
2020-01-27,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,28.2,20.7,14.3
2020-01-28,Colaba_IMD,18.9067,72.8147,0.9,0.9,6.0,26.8,20.9,17.3
2020-01-29,Colaba_IMD,18.9067,72.8147,0.3,0.3,2.0,25.0,19.2,23.8
2020-01-30,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,27.1,15.0,20.9
