timestamp,tide_height_meters,tide_type,is_spring_tide,coastal_flood_risk_level,flap_gate_closure_required
2022-09-18 18:00:00,0.9,Low Tide,False,Normal,False
2022-09-19 00:00:00,4.49,High Tide,True,High,True
2022-09-19 06:00:00,0.77,Low Tide,False,Normal,False
2022-09-19 12:00:00,4.48,High Tide,True,High,True
2022-09-19 18:00:00,0.73,Low Tide,False,Normal,False
2022-09-20 00:00:00,4.31,High Tide,True,High,True
2022-09-20 06:00:00,0.8,Low Tide,False,Normal,False
2022-09-20 12:00:00,4.11,High Tide,False,High,True
2022-09-20 18:00:00,0.82,Low Tide,False,Normal,False
2022-09-21 00:00:00,3.96,High Tide,False,Normal,True
2022-09-21 06:00:00,1.02,Low Tide,False,Normal,False
2022-09-21 12:00:00,3.47,High Tide,False,Normal,False
2022-09-21 18:00:00,1.43,Low Tide,False,Normal,False
2022-09-22 00:00:00,3.47,High Tide,False,Normal,False
2022-09-22 06:00:00,1.96,Low Tide,False,Normal,False
2022-09-22 12:00:00,3.02,High Tide,False,Normal,False
2022-09-22 18:00:00,2.41,Low Tide,False,Normal,False
2022-09-23 00:00:00,2.79,High Tide,False,Normal,False
2022-09-23 06:00:00,2.51,Low Tide,False,Normal,False
2022-09-23 12:00:00,2.09,High Tide,False,Normal,False
2022-09-23 18:00:00,3.01,Low Tide,False,Normal,False
2022-09-24 00:00:00,1.8,High Tide,False,Normal,False
2022-09-24 06:00:00,3.5,Low Tide,False,Normal,False
2022-09-24 12:00:00,1.68,High Tide,False,Normal,False
2022-09-24 18:00:00,3.7,Low Tide,False,Normal,False
2022-09-25 00:00:00,1.05,High Tide,False,Normal,False
2022-09-25 06:00:00,4.01,Low Tide,False,High,True
2022-09-25 12:00:00,0.8,High Tide,False,Normal,False
2022-09-25 18:00:00,4.23,Low Tide,True,High,True
2022-09-26 00:00:00,0.66,High Tide,False,Normal,False
2022-09-26 06:00:00,4.39,Low Tide,True,High,True
2022-09-26 12:00:00,0.62,High Tide,False,Normal,False
2022-09-26 18:00:00,4.29,Low Tide,True,High,True
2022-09-27 00:00:00,0.88,High Tide,False,Normal,False
2022-09-27 06:00:00,4.34,Low Tide,True,High,True
2022-09-27 12:00:00,0.97,High Tide,False,Normal,False
2022-09-27 18:00:00,4.37,Low Tide,True,High,True
2022-09-28 00:00:00,1.07,High Tide,False,Normal,False
2022-09-28 06:00:00,4.15,Low Tide,False,High,True
2022-09-28 12:00:00,1.28,High Tide,False,Normal,False
2022-09-28 18:00:00,3.76,Low Tide,False,Normal,False
2022-09-29 00:00:00,1.29,High Tide,False,Normal,False
2022-09-29 06:00:00,3.44,Low Tide,False,Normal,False
2022-09-29 12:00:00,1.83,High Tide,False,Normal,False
2022-09-29 18:00:00,3.3,Low Tide,False,Normal,False
2022-09-30 00:00:00,2.07,High Tide,False,Normal,False
2023-06-01 00:00:00,0.67,High Tide,False,Normal,False
2023-06-01 06:00:00,4.06,Low Tide,False,High,True
2023-06-01 12:00:00,0.91,High Tide,False,Normal,False
2023-06-01 18:00:00,3.9,Low Tide,False,Normal,True
2023-06-02 00:00:00,1.24,High Tide,False,Normal,False
2023-06-02 06:00:00,3.89,Low Tide,False,Normal,True
2023-06-02 12:00:00,1.21,High Tide,False,Normal,False
2023-06-02 18:00:00,3.49,Low Tide,False,Normal,False
2023-06-03 00:00:00,1.77,High Tide,False,Normal,False
2023-06-03 06:00:00,3.17,Low Tide,False,Normal,False
2023-06-03 12:00:00,2.1,High Tide,False,Normal,False
2023-06-03 18:00:00,3.12,Low Tide,False,Normal,False
2023-06-04 00:00:00,2.17,High Tide,False,Normal,False
2023-06-04 06:00:00,2.72,Low Tide,False,Normal,False
2023-06-04 12:00:00,2.69,High Tide,False,Normal,False
2023-06-04 18:00:00,2.35,Low Tide,False,Normal,False
2023-06-05 00:00:00,3.09,High Tide,False,Normal,False
2023-06-05 06:00:00,1.68,Low Tide,False,Normal,False
2023-06-05 12:00:00,3.47,High Tide,False,Normal,False
2023-06-05 18:00:00,1.45,Low Tide,False,Normal,False
2023-06-06 00:00:00,3.55,High Tide,False,Normal,False
2023-06-06 06:00:00,1.09,Low Tide,False,Normal,False
2023-06-06 12:00:00,4.06,High Tide,False,High,True
2023-06-06 18:00:00,0.94,Low Tide,False,Normal,False
2023-06-07 00:00:00,4.07,High Tide,False,High,True
2023-06-07 06:00:00,0.67,Low Tide,False,Normal,False
2023-06-07 12:00:00,4.45,High Tide,True,High,True
2023-06-07 18:00:00,0.66,Low Tide,False,Normal,False
2023-06-08 00:00:00,4.21,High Tide,True,High,True
2023-06-08 06:00:00,0.69,Low Tide,False,Normal,False
2023-06-08 12:00:00,4.38,High Tide,True,High,True
2023-06-08 18:00:00,0.91,Low Tide,False,Normal,False
2023-06-09 00:00:00,4.08,High Tide,False,High,True
2023-06-09 06:00:00,1.13,Low Tide,False,Normal,False
2023-06-09 12:00:00,4.04,High Tide,False,High,True
2023-06-09 18:00:00,1.22,Low Tide,False,Normal,False
2023-06-10 00:00:00,3.84,High Tide,False,Normal,True
2023-06-10 06:00:00,1.41,Low Tide,False,Normal,False
2023-06-10 12:00:00,3.55,High Tide,False,Normal,False
2023-06-10 18:00:00,2.02,Low Tide,False,Normal,False
2023-06-11 00:00:00,2.98,High Tide,False,Normal,False
2023-06-11 06:00:00,2.15,Low Tide,False,Normal,False
2023-06-11 12:00:00,2.73,High Tide,False,Normal,False
2023-06-11 18:00:00,2.39,Low Tide,False,Normal,False
2023-06-12 00:00:00,2.38,High Tide,False,Normal,False
2023-06-12 06:00:00,3.07,Low Tide,False,Normal,False
2023-06-12 12:00:00,1.86,High Tide,False,Normal,False
2023-06-12 18:00:00,3.16,Low Tide,False,Normal,False
2023-06-13 00:00:00,1.66,High Tide,False,Normal,False
2023-06-13 06:00:00,3.87,Low Tide,False,Normal,True
2023-06-13 12:00:00,1.2,High Tide,False,Normal,False
2023-06-13 18:00:00,3.9,Low Tide,False,Normal,True
2023-06-14 00:00:00,1.16,High Tide,False,Normal,False
2023-06-14 06:00:00,3.94,Low Tide,False,Normal,True
2023-06-14 12:00:00,0.96,High Tide,False,Normal,False
2023-06-14 18:00:00,4.43,Low Tide,True,High,True
2023-06-15 00:00:00,0.55,High Tide,False,Normal,False
2023-06-15 06:00:00,4.18,Low Tide,False,High,True
2023-06-15 12:00:00,0.62,High Tide,False,Normal,False
2023-06-15 18:00:00,4.39,Low Tide,True,High,True
2023-06-16 00:00:00,0.96,High Tide,False,Normal,False
2023-06-16 06:00:00,4.22,Low Tide,True,High,True
2023-06-16 12:00:00,0.92,High Tide,False,Normal,False
2023-06-16 18:00:00,4.06,Low Tide,False,High,True
2023-06-17 00:00:00,1.37,High Tide,False,Normal,False
2023-06-17 06:00:00,3.6,Low Tide,False,Normal,False
2023-06-17 12:00:00,1.34,High Tide,False,Normal,False
2023-06-17 18:00:00,3.43,Low Tide,False,Normal,False
2023-06-18 00:00:00,1.9,High Tide,False,Normal,False
2023-06-18 06:00:00,3.21,Low Tide,False,Normal,False
2023-06-18 12:00:00,2.2,High Tide,False,Normal,False
2023-06-18 18:00:00,2.92,Low Tide,False,Normal,False
2023-06-19 00:00:00,2.29,High Tide,False,Normal,False
2023-06-19 06:00:00,2.29,Low Tide,False,Normal,False
2023-06-19 12:00:00,3.09,High Tide,False,Normal,False
2023-06-19 18:00:00,2.18,Low Tide,False,Normal,False
2023-06-20 00:00:00,3.33,High Tide,False,Normal,False
2023-06-20 06:00:00,1.48,Low Tide,False,Normal,False
2023-06-20 12:00:00,3.44,High Tide,False,Normal,False
2023-06-20 18:00:00,1.39,Low Tide,False,Normal,False
2023-06-21 00:00:00,3.74,High Tide,False,Normal,False
2023-06-21 06:00:00,0.91,Low Tide,False,Normal,False
2023-06-21 12:00:00,4.07,High Tide,False,High,True
2023-06-21 18:00:00,0.84,Low Tide,False,Normal,False
2023-06-22 00:00:00,4.4,High Tide,True,High,True
2023-06-22 06:00:00,0.72,Low Tide,False,Normal,False
2023-06-22 12:00:00,4.29,High Tide,True,High,True
2023-06-22 18:00:00,0.81,Low Tide,False,Normal,False
2023-06-23 00:00:00,4.5,High Tide,True,High,True
2023-06-23 06:00:00,0.97,Low Tide,False,Normal,False
2023-06-23 12:00:00,4.19,High Tide,False,High,True
2023-06-23 18:00:00,0.7,Low Tide,False,Normal,False
2023-06-24 00:00:00,4.05,High Tide,False,High,True
2023-06-24 06:00:00,0.96,Low Tide,False,Normal,False
2023-06-24 12:00:00,3.94,High Tide,False,Normal,True
2023-06-24 18:00:00,1.37,Low Tide,False,Normal,False
2023-06-25 00:00:00,3.75,High Tide,False,Normal,False
2023-06-25 06:00:00,1.67,Low Tide,False,Normal,False
2023-06-25 12:00:00,3.14,High Tide,False,Normal,False
2023-06-25 18:00:00,2.11,Low Tide,False,Normal,False
2023-06-26 00:00:00,3.06,High Tide,False,Normal,False
2023-06-26 06:00:00,2.58,Low Tide,False,Normal,False
2023-06-26 12:00:00,2.6,High Tide,False,Normal,False
2023-06-26 18:00:00,2.68,Low Tide,False,Normal,False
2023-06-27 00:00:00,2.08,High Tide,False,Normal,False
2023-06-27 06:00:00,3.13,Low Tide,False,Normal,False
2023-06-27 12:00:00,1.63,High Tide,False,Normal,False
2023-06-27 18:00:00,3.53,Low Tide,False,Normal,False
2023-06-28 00:00:00,1.36,High Tide,False,Normal,False
2023-06-28 06:00:00,3.66,Low Tide,False,Normal,False
2023-06-28 12:00:00,1.25,High Tide,False,Normal,False
2023-06-28 18:00:00,4.16,Low Tide,False,High,True
2023-06-29 00:00:00,0.86,High Tide,False,Normal,False
2023-06-29 06:00:00,4.07,Low Tide,False,High,True
2023-06-29 12:00:00,0.98,High Tide,False,Normal,False
2023-06-29 18:00:00,4.42,Low Tide,True,High,True
2023-06-30 00:00:00,0.84,High Tide,False,Normal,False
2023-06-30 06:00:00,4.32,Low Tide,True,High,True
2023-06-30 12:00:00,0.88,High Tide,False,Normal,False
2023-06-30 18:00:00,4.24,Low Tide,True,High,True
2023-07-01 00:00:00,0.89,High Tide,False,Normal,False
2023-07-01 06:00:00,4.09,Low Tide,False,High,True
2023-07-01 12:00:00,1.1,High Tide,False,Normal,False
2023-07-01 18:00:00,3.83,Low Tide,False,Normal,True
2023-07-02 00:00:00,1.34,High Tide,False,Normal,False
2023-07-02 06:00:00,3.58,Low Tide,False,Normal,False
2023-07-02 12:00:00,1.63,High Tide,False,Normal,False
2023-07-02 18:00:00,3.29,Low Tide,False,Normal,False
2023-07-03 00:00:00,2.13,High Tide,False,Normal,False
2023-07-03 06:00:00,2.77,Low Tide,False,Normal,False
2023-07-03 12:00:00,2.5,High Tide,False,Normal,False
2023-07-03 18:00:00,2.59,Low Tide,False,Normal,False
2023-07-04 00:00:00,2.68,High Tide,False,Normal,False
2023-07-04 06:00:00,2.36,Low Tide,False,Normal,False
2023-07-04 12:00:00,2.9,High Tide,False,Normal,False
2023-07-04 18:00:00,1.92,Low Tide,False,Normal,False
2023-07-05 00:00:00,3.38,High Tide,False,Normal,False
2023-07-05 06:00:00,1.33,Low Tide,False,Normal,False
2023-07-05 12:00:00,3.68,High Tide,False,Normal,False
2023-07-05 18:00:00,1.31,Low Tide,False,Normal,False
2023-07-06 00:00:00,4.08,High Tide,False,High,True
2023-07-06 06:00:00,1.2,Low Tide,False,Normal,False
2023-07-06 12:00:00,4.3,High Tide,True,High,True
2023-07-06 18:00:00,0.83,Low Tide,False,Normal,False
2023-07-07 00:00:00,4.19,High Tide,False,High,True
2023-07-07 06:00:00,0.54,Low Tide,False,Normal,False
2023-07-07 12:00:00,4.4,High Tide,True,High,True
2023-07-07 18:00:00,0.68,Low Tide,False,Normal,False
2023-07-08 00:00:00,4.44,High Tide,True,High,True
2023-07-08 06:00:00,0.94,Low Tide,False,Normal,False
2023-07-08 12:00:00,4.18,High Tide,False,High,True
2023-07-08 18:00:00,1.17,Low Tide,False,Normal,False
2023-07-09 00:00:00,3.78,High Tide,False,Normal,False
2023-07-09 06:00:00,1.34,Low Tide,False,Normal,False
2023-07-09 12:00:00,3.72,High Tide,False,Normal,False
2023-07-09 18:00:00,1.4,Low Tide,False,Normal,False
2023-07-10 00:00:00,3.22,High Tide,False,Normal,False
2023-07-10 06:00:00,1.86,Low Tide,False,Normal,False
2023-07-10 12:00:00,3.23,High Tide,False,Normal,False
2023-07-10 18:00:00,2.39,Low Tide,False,Normal,False
2023-07-11 00:00:00,2.83,High Tide,False,Normal,False
2023-07-11 06:00:00,2.66,Low Tide,False,Normal,False
2023-07-11 12:00:00,2.2,High Tide,False,Normal,False
2023-07-11 18:00:00,3.08,Low Tide,False,Normal,False
2023-07-12 00:00:00,2.1,High Tide,False,Normal,False
2023-07-12 06:00:00,3.44,Low Tide,False,Normal,False
2023-07-12 12:00:00,1.54,High Tide,False,Normal,False
2023-07-12 18:00:00,3.57,Low Tide,False,Normal,False
2023-07-13 00:00:00,1.2,High Tide,False,Normal,False
2023-07-13 06:00:00,3.85,Low Tide,False,Normal,True
2023-07-13 12:00:00,1.16,High Tide,False,Normal,False
2023-07-13 18:00:00,4.09,Low Tide,False,High,True
2023-07-14 00:00:00,0.79,High Tide,False,Normal,False
2023-07-14 06:00:00,4.25,Low Tide,True,High,True
2023-07-14 12:00:00,0.69,High Tide,False,Normal,False
2023-07-14 18:00:00,4.48,Low Tide,True,High,True
2023-07-15 00:00:00,0.62,High Tide,False,Normal,False
2023-07-15 06:00:00,4.41,Low Tide,True,High,True
2023-07-15 12:00:00,0.94,High Tide,False,Normal,False
2023-07-15 18:00:00,4.14,Low Tide,False,High,True
2023-07-16 00:00:00,0.92,High Tide,False,Normal,False
2023-07-16 06:00:00,3.96,Low Tide,False,Normal,True
2023-07-16 12:00:00,0.95,High Tide,False,Normal,False
2023-07-16 18:00:00,3.64,Low Tide,False,Normal,False
2023-07-17 00:00:00,1.34,High Tide,False,Normal,False
2023-07-17 06:00:00,3.48,Low Tide,False,Normal,False
2023-07-17 12:00:00,1.82,High Tide,False,Normal,False
2023-07-17 18:00:00,3.39,Low Tide,False,Normal,False
2023-07-18 00:00:00,2.29,High Tide,False,Normal,False
2023-07-18 06:00:00,2.83,Low Tide,False,Normal,False
2023-07-18 12:00:00,2.28,High Tide,False,Normal,False
2023-07-18 18:00:00,2.6,Low Tide,False,Normal,False
2023-07-19 00:00:00,2.88,High Tide,False,Normal,False
2023-07-19 06:00:00,2.06,Low Tide,False,Normal,False
2023-07-19 12:00:00,3.2,High Tide,False,Normal,False
2023-07-19 18:00:00,1.9,Low Tide,False,Normal,False
2023-07-20 00:00:00,3.63,High Tide,False,Normal,False
2023-07-20 06:00:00,1.57,Low Tide,False,Normal,False
2023-07-20 12:00:00,3.72,High Tide,False,Normal,False
2023-07-20 18:00:00,1.0,Low Tide,False,Normal,False
2023-07-21 00:00:00,4.27,High Tide,True,High,True
2023-07-21 06:00:00,0.75,Low Tide,False,Normal,False
2023-07-21 12:00:00,4.44,High Tide,True,High,True
2023-07-21 18:00:00,0.82,Low Tide,False,Normal,False
2023-07-22 00:00:00,4.23,High Tide,True,High,True
2023-07-22 06:00:00,0.6,Low Tide,False,Normal,False
2023-07-22 12:00:00,4.19,High Tide,False,High,True
2023-07-22 18:00:00,0.97,Low Tide,False,Normal,False
2023-07-23 00:00:00,4.26,High Tide,True,High,True
2023-07-23 06:00:00,1.08,Low Tide,False,Normal,False
2023-07-23 12:00:00,4.12,High Tide,False,High,True
2023-07-23 18:00:00,1.27,Low Tide,False,Normal,False
2023-07-24 00:00:00,3.71,High Tide,False,Normal,False
2023-07-24 06:00:00,1.48,Low Tide,False,Normal,False
2023-07-24 12:00:00,3.76,High Tide,False,Normal,False
2023-07-24 18:00:00,1.65,Low Tide,False,Normal,False
2023-07-25 00:00:00,3.48,High Tide,False,Normal,False
2023-07-25 06:00:00,2.06,Low Tide,False,Normal,False
2023-07-25 12:00:00,2.75,High Tide,False,Normal,False
2023-07-25 18:00:00,2.55,Low Tide,False,Normal,False
2023-07-26 00:00:00,2.46,High Tide,False,Normal,False
2023-07-26 06:00:00,2.66,Low Tide,False,Normal,False
2023-07-26 12:00:00,2.12,High Tide,False,Normal,False
2023-07-26 18:00:00,3.08,Low Tide,False,Normal,False
2023-07-27 00:00:00,1.61,High Tide,False,Normal,False
2023-07-27 06:00:00,3.21,Low Tide,False,Normal,False
2023-07-27 12:00:00,1.35,High Tide,False,Normal,False
2023-07-27 18:00:00,3.76,Low Tide,False,Normal,False
2023-07-28 00:00:00,1.2,High Tide,False,Normal,False
2023-07-28 06:00:00,3.92,Low Tide,False,Normal,True
2023-07-28 12:00:00,0.97,High Tide,False,Normal,False
2023-07-28 18:00:00,4.32,Low Tide,True,High,True
2023-07-29 00:00:00,0.85,High Tide,False,Normal,False
2023-07-29 06:00:00,4.38,Low Tide,True,High,True
2023-07-29 12:00:00,0.78,High Tide,False,Normal,False
2023-07-29 18:00:00,4.33,Low Tide,True,High,True
2023-07-30 00:00:00,0.95,High Tide,False,Normal,False
2023-07-30 06:00:00,4.39,Low Tide,True,High,True
2023-07-30 12:00:00,0.62,High Tide,False,Normal,False
2023-07-30 18:00:00,3.96,Low Tide,False,Normal,True
2023-07-31 00:00:00,0.9,High Tide,False,Normal,False
2023-07-31 06:00:00,3.79,Low Tide,False,Normal,False
2023-07-31 12:00:00,1.37,High Tide,False,Normal,False
2023-07-31 18:00:00,3.7,Low Tide,False,Normal,False
2023-08-01 00:00:00,1.55,High Tide,False,Normal,False
2023-08-01 06:00:00,3.46,Low Tide,False,Normal,False
2023-08-01 12:00:00,1.78,High Tide,False,Normal,False
2023-08-01 18:00:00,2.95,Low Tide,False,Normal,False
2023-08-02 00:00:00,2.15,High Tide,False,Normal,False
2023-08-02 06:00:00,2.71,Low Tide,False,Normal,False
2023-08-02 12:00:00,2.77,High Tide,False,Normal,False
2023-08-02 18:00:00,2.36,Low Tide,False,Normal,False
2023-08-03 00:00:00,3.03,High Tide,False,Normal,False
2023-08-03 06:00:00,1.95,Low Tide,False,Normal,False
2023-08-03 12:00:00,3.32,High Tide,False,Normal,False
2023-08-03 18:00:00,1.54,Low Tide,False,Normal,False
2023-08-04 00:00:00,3.52,High Tide,False,Normal,False
2023-08-04 06:00:00,1.41,Low Tide,False,Normal,False
2023-08-04 12:00:00,4.14,High Tide,False,High,True
2023-08-04 18:00:00,1.1,Low Tide,False,Normal,False
2023-08-05 00:00:00,4.09,High Tide,False,High,True
2023-08-05 06:00:00,0.72,Low Tide,False,Normal,False
2023-08-05 12:00:00,4.17,High Tide,False,High,True
2023-08-05 18:00:00,0.96,Low Tide,False,Normal,False
2023-08-06 00:00:00,4.47,High Tide,True,High,True
2023-08-06 06:00:00,0.83,Low Tide,False,Normal,False
2023-08-06 12:00:00,4.26,High Tide,True,High,True
2023-08-06 18:00:00,0.74,Low Tide,False,Normal,False
2023-08-07 00:00:00,4.29,High Tide,True,High,True
2023-08-07 06:00:00,1.04,Low Tide,False,Normal,False
2023-08-07 12:00:00,3.8,High Tide,False,Normal,True
2023-08-07 18:00:00,1.24,Low Tide,False,Normal,False
2023-08-08 00:00:00,3.85,High Tide,False,Normal,True
2023-08-08 06:00:00,1.66,Low Tide,False,Normal,False
2023-08-08 12:00:00,3.43,High Tide,False,Normal,False
2023-08-08 18:00:00,1.95,Low Tide,False,Normal,False
2023-08-09 00:00:00,3.09,High Tide,False,Normal,False
2023-08-09 06:00:00,2.11,Low Tide,False,Normal,False
2023-08-09 12:00:00,2.68,High Tide,False,Normal,False
2023-08-09 18:00:00,2.61,Low Tide,False,Normal,False
2023-08-10 00:00:00,2.57,High Tide,False,Normal,False
2023-08-10 06:00:00,2.89,Low Tide,False,Normal,False
2023-08-10 12:00:00,2.17,High Tide,False,Normal,False
2023-08-10 18:00:00,3.34,Low Tide,False,Normal,False
2023-08-11 00:00:00,1.82,High Tide,False,Normal,False
2023-08-11 06:00:00,3.41,Low Tide,False,Normal,False
2023-08-11 12:00:00,1.49,High Tide,False,Normal,False
2023-08-11 18:00:00,3.86,Low Tide,False,Normal,True
2023-08-12 00:00:00,1.27,High Tide,False,Normal,False
2023-08-12 06:00:00,3.98,Low Tide,False,Normal,True
2023-08-12 12:00:00,0.84,High Tide,False,Normal,False
2023-08-12 18:00:00,4.1,Low Tide,False,High,True
2023-08-13 00:00:00,0.83,High Tide,False,Normal,False
2023-08-13 06:00:00,4.54,Low Tide,True,Critical,True
2023-08-13 12:00:00,0.79,High Tide,False,Normal,False
2023-08-13 18:00:00,4.41,Low Tide,True,High,True
2023-08-14 00:00:00,0.68,High Tide,False,Normal,False
2023-08-14 06:00:00,4.14,Low Tide,False,High,True
2023-08-14 12:00:00,0.83,High Tide,False,Normal,False
2023-08-14 18:00:00,4.15,Low Tide,False,High,True
2023-08-15 00:00:00,0.95,High Tide,False,Normal,False
2023-08-15 06:00:00,3.88,Low Tide,False,Normal,True
2023-08-15 12:00:00,1.18,High Tide,False,Normal,False
2023-08-15 18:00:00,3.34,Low Tide,False,Normal,False
2023-08-16 00:00:00,1.45,High Tide,False,Normal,False
2023-08-16 06:00:00,3.34,Low Tide,False,Normal,False
2023-08-16 12:00:00,2.06,High Tide,False,Normal,False
2023-08-16 18:00:00,2.97,Low Tide,False,Normal,False
2023-08-17 00:00:00,2.55,High Tide,False,Normal,False
2023-08-17 06:00:00,2.27,Low Tide,False,Normal,False
2023-08-17 12:00:00,2.87,High Tide,False,Normal,False
2023-08-17 18:00:00,1.92,Low Tide,False,Normal,False
2023-08-18 00:00:00,3.05,High Tide,False,Normal,False
2023-08-18 06:00:00,1.82,Low Tide,False,Normal,False
2023-08-18 12:00:00,3.43,High Tide,False,Normal,False
2023-08-18 18:00:00,1.37,Low Tide,False,Normal,False
2023-08-19 00:00:00,3.7,High Tide,False,Normal,False
2023-08-19 06:00:00,1.29,Low Tide,False,Normal,False
2023-08-19 12:00:00,4.02,High Tide,False,High,True
2023-08-19 18:00:00,0.99,Low Tide,False,Normal,False
2023-08-20 00:00:00,3.99,High Tide,False,Normal,True
2023-08-20 06:00:00,0.94,Low Tide,False,Normal,False
2023-08-20 12:00:00,4.09,High Tide,False,High,True
2023-08-20 18:00:00,0.89,Low Tide,False,Normal,False
2023-08-21 00:00:00,4.4,High Tide,True,High,True
2023-08-21 06:00:00,0.56,Low Tide,False,Normal,False
2023-08-21 12:00:00,4.34,High Tide,True,High,True
2023-08-21 18:00:00,0.75,Low Tide,False,Normal,False
2023-08-22 00:00:00,4.18,High Tide,False,High,True
2023-08-22 06:00:00,0.91,Low Tide,False,Normal,False
2023-08-22 12:00:00,3.79,High Tide,False,Normal,False
2023-08-22 18:00:00,1.3,Low Tide,False,Normal,False
2023-08-23 00:00:00,3.69,High Tide,False,Normal,False
2023-08-23 06:00:00,1.5,Low Tide,False,Normal,False
2023-08-23 12:00:00,3.48,High Tide,False,Normal,False
2023-08-23 18:00:00,1.93,Low Tide,False,Normal,False
2023-08-24 00:00:00,3.13,High Tide,False,Normal,False
2023-08-24 06:00:00,2.07,Low Tide,False,Normal,False
2023-08-24 12:00:00,2.61,High Tide,False,Normal,False
2023-08-24 18:00:00,2.57,Low Tide,False,Normal,False
2023-08-25 00:00:00,2.27,High Tide,False,Normal,False
2023-08-25 06:00:00,3.25,Low Tide,False,Normal,False
2023-08-25 12:00:00,1.83,High Tide,False,Normal,False
2023-08-25 18:00:00,3.49,Low Tide,False,Normal,False
2023-08-26 00:00:00,1.43,High Tide,False,Normal,False
2023-08-26 06:00:00,3.57,Low Tide,False,Normal,False
2023-08-26 12:00:00,1.03,High Tide,False,Normal,False
2023-08-26 18:00:00,4.06,Low Tide,False,High,True
2023-08-27 00:00:00,1.01,High Tide,False,Normal,False
2023-08-27 06:00:00,4.18,Low Tide,False,High,True
2023-08-27 12:00:00,0.94,High Tide,False,Normal,False
2023-08-27 18:00:00,4.48,Low Tide,True,High,True
2023-08-28 00:00:00,0.71,High Tide,False,Normal,False
2023-08-28 06:00:00,4.24,Low Tide,True,High,True
2023-08-28 12:00:00,0.88,High Tide,False,Normal,False
2023-08-28 18:00:00,4.25,Low Tide,True,High,True
2023-08-29 00:00:00,0.7,High Tide,False,Normal,False
2023-08-29 06:00:00,3.98,Low Tide,False,Normal,True
2023-08-29 12:00:00,0.78,High Tide,False,Normal,False
2023-08-29 18:00:00,4.13,Low Tide,False,High,True
2023-08-30 00:00:00,1.31,High Tide,False,Normal,False
2023-08-30 06:00:00,3.69,Low Tide,False,Normal,False
2023-08-30 12:00:00,1.53,High Tide,False,Normal,False
2023-08-30 18:00:00,3.34,Low Tide,False,Normal,False
2023-08-31 00:00:00,1.85,High Tide,False,Normal,False
2023-08-31 06:00:00,2.97,Low Tide,False,Normal,False
2023-08-31 12:00:00,2.23,High Tide,False,Normal,False
2023-08-31 18:00:00,2.65,Low Tide,False,Normal,False
2023-09-01 00:00:00,2.77,High Tide,False,Normal,False
2023-09-01 06:00:00,2.15,Low Tide,False,Normal,False
2023-09-01 12:00:00,2.89,High Tide,False,Normal,False
2023-09-01 18:00:00,2.05,Low Tide,False,Normal,False
2023-09-02 00:00:00,3.26,High Tide,False,Normal,False
2023-09-02 06:00:00,1.58,Low Tide,False,Normal,False
2023-09-02 12:00:00,3.62,High Tide,False,Normal,False
2023-09-02 18:00:00,1.26,Low Tide,False,Normal,False
2023-09-03 00:00:00,4.05,High Tide,False,High,True
2023-09-03 06:00:00,0.95,Low Tide,False,Normal,False
2023-09-03 12:00:00,4.05,High Tide,False,High,True
2023-09-03 18:00:00,0.64,Low Tide,False,Normal,False
2023-09-04 00:00:00,4.33,High Tide,True,High,True
2023-09-04 06:00:00,0.92,Low Tide,False,Normal,False
2023-09-04 12:00:00,4.3,High Tide,True,High,True
2023-09-04 18:00:00,0.83,Low Tide,False,Normal,False
2023-09-05 00:00:00,4.5,High Tide,True,High,True
2023-09-05 06:00:00,0.93,Low Tide,False,Normal,False
2023-09-05 12:00:00,4.19,High Tide,False,High,True
2023-09-05 18:00:00,1.08,Low Tide,False,Normal,False
2023-09-06 00:00:00,4.14,High Tide,False,High,True
2023-09-06 06:00:00,1.0,Low Tide,False,Normal,False
2023-09-06 12:00:00,3.92,High Tide,False,Normal,True
2023-09-06 18:00:00,1.26,Low Tide,False,Normal,False
2023-09-07 00:00:00,3.44,High Tide,False,Normal,False
2023-09-07 06:00:00,1.69,Low Tide,False,Normal,False
2023-09-07 12:00:00,3.18,High Tide,False,Normal,False
2023-09-07 18:00:00,2.19,Low Tide,False,Normal,False
2023-09-08 00:00:00,2.82,High Tide,False,Normal,False
2023-09-08 06:00:00,2.58,Low Tide,False,Normal,False
2023-09-08 12:00:00,2.36,High Tide,False,Normal,False
2023-09-08 18:00:00,3.03,Low Tide,False,Normal,False
2023-09-09 00:00:00,2.09,High Tide,False,Normal,False
2023-09-09 06:00:00,3.13,Low Tide,False,Normal,False
2023-09-09 12:00:00,1.73,High Tide,False,Normal,False
2023-09-09 18:00:00,3.34,Low Tide,False,Normal,False
2023-09-10 00:00:00,1.21,High Tide,False,Normal,False
2023-09-10 06:00:00,4.01,Low Tide,False,High,True
2023-09-10 12:00:00,0.93,High Tide,False,Normal,False
2023-09-10 18:00:00,4.24,Low Tide,True,High,True
2023-09-11 00:00:00,0.73,High Tide,False,Normal,False
2023-09-11 06:00:00,4.18,Low Tide,False,High,True
2023-09-11 12:00:00,0.61,High Tide,False,Normal,False
2023-09-11 18:00:00,4.16,Low Tide,False,High,True
2023-09-12 00:00:00,0.82,High Tide,False,Normal,False
2023-09-12 06:00:00,4.11,Low Tide,False,High,True
2023-09-12 12:00:00,0.66,High Tide,False,Normal,False
2023-09-12 18:00:00,4.44,Low Tide,True,High,True
2023-09-13 00:00:00,1.04,High Tide,False,Normal,False
